11467,2.8,XNY1015968
11468,1.5,NDF2365409
11469,2.8,XOI3953133
11470,1.0,LMT3418593
11471,2.8,HML1241640
11472,2.5,MIR3596439
11473,1.0,OSD5771483
11474,2.8,RXW7411891
11475,2.0,YEE5301937
11476,2.8,DBD4934259
11477,3.1,DOF1711687
11478,2.8,LCV2102573
11479,2.8,CTR0086951
11480,2.8,WGM7366093
11481,1.5,VOI4731875
11482,2.5,EHF3157869
11483,1.5,EAW0316693
11484,2.8,CZB0120094
11485,2.5,ZSG6652283
11486,2.5,YPS9058758
11487,1.5,IMX3610577
11488,2.8,CHZ6819011
11489,2.5,XLF7233296
11490,1.0,EON9932522
11491,2.5,VDL1197253
11492,2.0,GVY5880736
11493,2.8,GBW3731127
11494,1.5,BCE5692747
11495,2.2,PIN0123275
11496,2.5,EVP5178620
11497,1.5,ZDJ4520882
11498,2.2,HOG8625543
11499,2.8,QVN7616288
11500,2.8,FMB9537814
11501,1.0,YEH3044170
11502,2.5,DRZ1370470
11503,2.8,GBU6125879
11504,1.0,BHF0700950
11505,2.8,GOR1122625
11506,1.0,LUZ2856146
11507,1.0,EOT5942196
11508,2.5,GOX5681346
11509,2.8,DIW5142797
11510,2.5,MCO0994545
11511,2.8,OWV5277521
11512,1.0,ESI6875470
11513,2.0,OEM4301599
11514,3.1,MGH4618351
11515,2.2,ANQ3488207
11516,2.5,RMB8079499
11517,2.2,VPM2283406
11518,2.0,OFQ2981989
11519,1.0,BHB5970774
11520,2.8,SAB4009169
11521,3.1,RKE8043044
11522,2.8,UYY7266330
11523,1.0,YAA4976354
11524,2.8,GUB6035662
11525,1.0,TEC8591429
11526,1.25,VYM6644457
11527,1.0,BZC9771259
11528,1.5,OLF5963013
11529,2.5,XQJ8687427
11530,1.25,LXS0150310
11531,1.5,WHH9799345
11532,13.0,XRM0814044
11533,2.5,CWR9309051
11534,1.0,OKL8451000
11535,3.1,IQF4008744
11536,2.5,JJZ3687394
11537,2.5,PBZ4176371
11538,2.8,WLU4054149
11539,2.2,AGM0193667
11540,1.25,MAZ2398592
11541,2.8,UVD4121922
11542,2.8,WCO8779746
11543,13.0,FWD1136830
11544,2.8,WXE8741617
11545,2.8,YXE9526189
11546,2.5,WSD5498980
11547,2.8,PKT7154175
11548,1.0,EVU5528909
11549,3.1,DCB4065680
11550,2.0,VRE2833039
11551,2.8,JMR9094135
11552,2.8,TWJ2296417
11553,2.8,BKW9118400
11554,2.8,BUS1102716
11555,2.8,QXX9271442
11556,2.8,PVG7603665
11557,2.8,JYX1149453
11558,2.8,HWS5353896
11559,2.8,TFA6415623
11560,2.8,ZTT2649893
11561,13.0,AKI4992470
11562,1.0,NLS8049316
11563,1.5,WEU0641692
11564,2.8,JAK5381602
11565,2.8,HGI4673391
11566,2.2,CHV0318272
11567,1.0,ABB5267185
11568,1.0,HNT3346255
11569,2.8,PKO2955503
11570,2.8,IEE0256712
11571,2.2,XGC8300490
11572,2.0,ZCQ0808936
11573,2.5,GFE7121901
11574,2.2,GKX1867969
11575,2.8,JLI8791160
11576,2.5,JBW9755514
11577,1.5,JLN3363622
11578,1.25,LTN3020156
11579,2.0,MXA3269310
11580,2.8,THV6745197
11581,2.5,HIP3561796
11582,1.25,RAZ4053114
11583,13.0,ERF3729559
11584,1.25,LXO9604473
11585,1.0,COG9202090
11586,2.8,SUR2585770
11587,2.2,MTG2522865
11588,1.25,JWW5463911
11589,2.8,GUU7337315
11590,2.8,NVZ8132213
11591,2.2,PXA4081975
11592,1.5,CCX0405775
11593,1.0,ZFY0992152
11594,2.8,YYG7724547
11595,1.0,BKQ4523440
11596,2.8,GYX8853640
11597,2.8,LRB5460741
11598,1.5,UUH7531689
11599,2.8,TIN6787697
11600,1.5,AFK5703956
11601,1.25,LOF4940240
11602,2.8,FCD3717164
11603,1.25,ZEC7832658
11604,1.25,YJV6191299
11605,2.2,CSQ2436436
11606,3.1,MRW7204986
11607,2.8,QDJ2215092
11608,2.2,AUK2917702
11609,1.5,AKK1895817
11610,13.0,WWJ6928400
11611,2.8,SXN8747664
11612,2.5,BWD9137542
11613,1.5,JOL6934247
11614,13.0,KDF6945723
11615,2.8,CVP8987336
11616,2.8,OCY7191269
11617,1.5,RAK5029227
11618,2.8,JQI8600425
11619,2.2,SXQ2543309
11620,2.2,UUM3635462
11621,1.5,BVM7893498
11622,2.5,WGK3836964
11623,2.8,KYV5436947
11624,13.0,KSV7142333
11625,3.1,MKN0619773
11626,2.8,UOW8038837
11627,2.8,YRU8800087
11628,2.0,TBF2718032
11629,2.5,RAB4570159
11630,2.8,AOP3477589
11631,2.8,WRV9038803
11632,2.5,SEN5428005
11633,3.1,BZP7882910
11634,1.0,PII2004855
11635,2.8,UXG4149324
11636,2.8,UCI8941925
11637,2.8,CPI6082553
11638,3.1,KVD4000524
11639,2.8,UIV0531123
11640,1.0,RIP5025550
11641,2.2,SYB1845057
11642,2.0,XYD8164477
11643,2.0,DMO1312613
11644,2.8,POD2309691
11645,1.5,GYL6557728
11646,3.1,VOF7052147
11647,2.8,CDK5837349
11648,1.25,KOO7251580
11649,3.1,ELK0899080
11650,2.2,KWK7313241
11651,1.0,UAY2525250
11652,2.8,LID6085789
11653,1.25,TAJ0009266
11654,1.25,ZCM4255064
11655,2.8,IXB2866277
11656,2.8,KLC7414413
11657,3.1,CEC1638188
11658,2.8,XJU4163957
11659,1.5,VXN9957604
11660,1.25,YAJ7151691
11661,1.5,XKH2055673
11662,1.0,DBX9153918
11663,1.0,DXV4108112
11664,2.5,TJU1395860
11665,2.0,SQA2289888
11666,1.5,MSN6600885
11667,2.8,OCC9404843
11668,2.5,AOT6964309
11669,2.8,SAJ1156672
11670,2.8,UQQ1737197
11671,2.2,HMV6615354
11672,2.8,VLP8294673
11673,1.0,OIK9846472
11674,2.8,AWG2679457
11675,1.0,RMD2919585
11676,2.8,MSF2085282
11677,2.8,RBR4461202
11678,2.8,PLD0391617
11679,1.5,KYJ1611952
11680,1.0,KRB3915652
11681,1.0,NEM7462229
11682,2.5,APJ1268617
11683,2.8,VCD6854083
11684,2.8,WZE4068952
11685,2.5,VZT4178833
11686,13.0,WUJ2371948
11687,3.1,SKF9570041
11688,2.8,ALP7307968
11689,1.5,OBY1969760
11690,2.5,TGV9651079
11691,2.8,TIE0845177
11692,2.5,HAZ1529227
11693,2.5,DOV7497253
11694,3.1,RFQ5182614
11695,3.1,RXP2568416
11696,1.0,MEG2374018
11697,2.8,OYZ6909860
11698,1.5,PUL9634842
11699,2.8,SII6917224
11700,2.5,ZCH2937334
11701,2.5,MYG6723615
11702,1.0,OGB2395568
11703,2.8,QFY9312907
11704,1.5,IKV5937216
11705,2.8,LGI3714574
11706,1.0,OCV3959950
11707,13.0,YFJ5810243
11708,2.8,PLC4332193
11709,3.1,KJD6684911
11710,2.8,JJD1134880
11711,2.5,ANA4404911
11712,3.1,GXI1441122
11713,1.0,VYT2373510
11714,2.5,PUO6703862
11715,2.2,YQA0670088
11716,2.8,UJP0350378
11717,2.8,NKY6356486
11718,1.5,DBG5577622
11719,3.1,DRK0706376
11720,2.5,FZF8195436
11721,13.0,GDC0719698
11722,2.5,NIG4431099
11723,3.1,UNX9271165
11724,2.0,HEF3107013
11725,2.8,TWX6701273
11726,2.8,XVY3093166
11727,2.8,OKS9804777
11728,2.8,MIT6441506
11729,1.25,OFF8920205
11730,2.8,GYJ3073976
11731,2.8,HZC9980311
11732,1.5,CVM5556923
11733,2.8,QYK2278986
11734,1.0,AFV6487096
11735,2.8,PQQ4600922
11736,3.1,TIA0182001
11737,2.8,UFC3344069
11738,1.5,NOJ5818294
11739,2.8,YAP5680254
11740,3.1,RJC2188987
11741,2.0,PKI5608256
11742,2.8,OTS6885150
11743,2.8,NGP4178478
11744,1.0,CHB3128905
11745,2.8,FMI1519710
11746,2.8,QSW7231298
11747,2.8,EEI6579214
11748,2.5,HFH3381871
11749,2.8,NDD2325390
11750,1.5,REJ7671459
11751,1.25,KLR9828703
11752,1.5,YUM8294311
11753,1.5,GJU8314299
11754,2.0,PSX3647708
11755,2.8,NUU7367052
11756,2.8,TMC4563823
11757,2.8,QKN1618670
11758,2.8,CAW0987893
11759,2.8,ICM1485396
11760,2.2,FCF9960146
11761,2.8,HYR3338214
11762,3.1,KVE5925786
11763,2.8,AOO5575033
11764,1.0,SMO6522168
11765,1.5,XSV1373168
11766,2.0,GXH3192965
11767,2.8,BXF0434419
11768,2.8,VQY2837411
11769,2.0,ITR9154689
11770,2.5,RUX1470884
11771,2.8,LCW3283224
11772,2.8,QKE4367520
11773,1.0,NAB2511382
11774,2.5,JZE9551964
11775,1.5,OMM4818317
11776,1.25,RNG5525325
11777,1.0,GHR2611430
11778,2.2,VRS5512653
11779,3.1,LHL9762190
11780,1.5,JBX7765645
11781,2.8,OLS6858893
11782,1.5,WIH3927040
11783,2.8,FEX7098358
11784,3.1,NTJ9794567
11785,3.1,PYJ4434116
11786,2.8,AHI7677183
11787,2.8,ZQN9980740
11788,1.0,CWP0226061
11789,13.0,MSG8753581
11790,1.0,ZNK4009695
11791,2.8,SDF4395383
11792,2.8,AYJ3741326
11793,3.1,CCU2789778
11794,2.8,XJQ5105964
11795,2.8,XXO8189484
11796,2.8,CDS9103994
11797,1.0,FOX3626496
11798,2.8,BRW4898813
11799,2.8,PFS2433850
11800,2.5,DDO4252295
11801,2.5,XQT1678584
11802,1.25,QEB8444700
11803,2.0,JBQ1017426
11804,3.1,TCE5944370
11805,2.8,ZQW0026830
11806,3.1,OBG3847018
11807,3.1,DFC9747604
11808,2.0,VDZ9544714
11809,2.8,NUO0272591
11810,2.8,SJQ7780424
11811,2.5,AII6993874
11812,1.5,JDW0264891
11813,2.8,TEM6342258
11814,2.8,EDB7500317
11815,3.1,GFZ9019869
11816,2.5,HIE0349274
11817,2.8,ZRO1349964
11818,2.0,OEQ7322548
11819,1.0,HSO1350625
11820,2.5,LKA3327237
11821,3.1,CYP1902845
11822,1.0,CHC8912717
11823,1.25,IMB3780594
11824,1.5,HTI0592938
11825,2.8,LZX8098859
11826,1.0,ZGK5027358
11827,2.8,EMZ6852492
11828,1.0,JGT9286334
11829,1.5,GPR1002704
11830,2.8,GIJ1141565
11831,1.5,SQX9492943
11832,2.0,KOP8003756
11833,2.8,MGS6831643
11834,2.5,FSY5380990
11835,2.8,UZK3966602
11836,2.8,YYN2938218
11837,2.2,JZG6776239
11838,2.5,VNZ5678250
11839,1.0,OEZ0846629
11840,2.8,GHW6158416
11841,2.8,FFC5918062
11842,2.5,LON2709497
11843,2.8,ULX2964453
11844,2.8,BRF5319097
11845,2.0,ALP5545042
11846,2.8,UPB7818327
11847,1.0,VYX3164663
11848,2.2,ADP7034134
11849,2.8,BMO3200117
11850,1.0,VSS2291728
11851,2.0,SHF3649342
11852,2.8,KFR0555360
11853,3.1,FGA9859734
11854,2.8,BBP9365007
11855,2.8,XXS3789548
11856,2.8,ICO7473139
11857,1.25,IRT8771041
11858,1.0,ZQN4139311
11859,2.8,HNH2644382
11860,1.5,RQT6141034
11861,2.8,ZHH4770761
11862,2.8,PAK0398126
11863,2.2,LVW9704921
11864,2.0,LUW6067921
11865,2.0,TCW0979101
11866,1.25,QNA0303362
11867,2.0,DIO2516449
11868,2.5,FIQ4271365
11869,1.0,MYZ8296487
11870,1.25,WLX8860375
11871,1.0,SBN5434892
11872,2.8,ALG3610081
11873,2.5,RYR6198992
11874,2.5,DQI2061944
11875,1.5,OKL7870538
11876,2.8,FUA1664887
11877,3.1,OAI0923790
11878,3.1,NPN0511086
11879,2.8,NVT7120797
11880,2.8,WRD7523409
11881,3.1,DUU9820054
11882,1.0,LTT6408633
11883,1.0,HGU0227251
11884,2.8,YXL8593390
11885,2.5,QLZ5103188
11886,2.8,AKM1851510
11887,2.2,IOV2685961
11888,1.25,QNN5076257
11889,1.0,FJS3845155
11890,2.5,SVB4837695
11891,2.5,NGF4371681
11892,2.2,HWF5786185
11893,2.2,YMR2010301
11894,2.2,FNP2645725
11895,1.5,YCE8303935
11896,2.8,VGU2275700
11897,2.5,QVU0704842
11898,2.0,YGV0857563
11899,1.0,JXI3709979
11900,2.8,VVF4497973
11901,13.0,CKN9494566
11902,2.8,QKY6712931
11903,2.8,KZW8371802
11904,3.1,KJB4029441
11905,2.0,NTH9299421
11906,2.8,EBF3194790
11907,2.8,BWZ5857808
11908,1.0,OCF5460429
11909,1.0,QMJ5281478
11910,2.8,THL7298335
11911,1.5,TOG2670607
11912,2.8,EJS1554429
11913,3.1,SAM6449972
11914,1.0,SMU7549116
11915,1.0,ZSA9210173
11916,2.8,UIN9209184
11917,1.25,WMH0291294
11918,2.5,SYH4502512
11919,2.8,NJM0991078
11920,2.5,DQV6023160
11921,2.8,MKH5685656
11922,2.5,KBP2025706
11923,2.2,JEY5636026
11924,1.5,YOY8521151
11925,2.0,RMR2365230
11926,1.25,OYO2040279
11927,1.0,RFF0509137
11928,1.5,KIY4689306
11929,2.0,YDI5404540
11930,2.8,AKS2559992
11931,3.1,SQC4480473
11932,2.8,KKI1689014
11933,2.5,UVA5478733
11934,2.8,YPB3973772
11935,2.5,YKU9120145
11936,2.8,PNO1889217
11937,2.8,GHK5170348
11938,2.0,CND0879694
11939,2.8,TFM2817063
11940,2.2,XEB9596102
11941,2.8,JGS2530378
11942,2.8,GHW5372503
11943,2.8,IEZ0042191
11944,2.2,TYW4860559
11945,2.8,JRD0148443
11946,2.2,ISO7157713
11947,2.8,TIT3290343
11948,2.0,LMM4491594
11949,1.0,MDJ0900932
11950,13.0,NTL6466693
11951,3.1,NNF6476589
11952,2.8,DSZ6776062
11953,1.5,MQO0268502
11954,2.0,MFD2428615
11955,1.5,OUD3522714
11956,1.5,WFC9377043
11957,2.5,OMA1917826
11958,1.0,LDF5721542
11959,2.5,XQR8970279
11960,2.2,RHI5349688
11961,1.0,VIK3065428
11962,2.5,KMM3346062
11963,2.8,MSK2189491
11964,1.5,WQS2909547
11965,2.0,LYR5246664
11966,2.8,MTC4912373
11967,2.8,JPP0266567
11968,2.8,XBP8032933
11969,2.0,OAV4273271
11970,3.1,HIA9102215
11971,3.1,RUV5828395
11972,1.5,KMS7782256
11973,2.8,RNN5909064
11974,2.8,HJF7738337
11975,3.1,BTT4777548
11976,2.8,CRE5512279
11977,2.8,WDG7326613
11978,1.25,YOT3739973
11979,1.5,POF8308940
11980,2.8,MCF1841365
11981,2.2,UVT3100488
11982,1.0,PYF2807951
11983,2.8,XAT4276314
11984,1.5,WOP4204992
11985,2.2,KIY9044530
11986,2.8,NKE0230225
11987,2.5,PFD8321836
11988,3.1,IKQ3154537
11989,2.0,MJV8406836
11990,13.0,TWE6375553
11991,2.0,FVJ3235107
11992,2.8,GET0521648
11993,2.8,JPK5106043
11994,2.5,VYB2632765
11995,1.5,FFG4397367
11996,3.1,IJE8933074
11997,2.8,ASI6934020
11998,2.5,BJQ3720290
11999,2.2,UUY6790987
12000,2.8,LRU8313516
12001,2.8,XRR5622971
12002,3.1,SDN7922774
12003,3.1,LMT9392755
12004,1.5,FFD5717135
12005,2.8,XVN2941454
12006,2.8,JNP3167336
12007,13.0,HDD5094158
12008,3.1,VNK2283651
12009,2.0,HXO5178382
12010,1.0,TYW0779228
12011,2.8,ZXR3938230
12012,2.5,ZMX0016149
12013,3.1,OTX5816866
12014,2.8,HWT8239579
12015,2.5,NEL0079222
12016,1.5,VUI0647103
12017,1.0,LFR2005084
12018,3.1,JHT8275277
12019,1.0,YYR3432747
12020,13.0,KJW5113128
12021,1.5,OAB0195269
12022,2.8,SEY4029186
12023,2.8,RLZ8065699
12024,2.2,KIT3830009
12025,1.25,COY9931752
12026,1.5,PDQ3040529
12027,1.5,QSP6264393
12028,2.0,VRO0653188
12029,2.5,WLC0024376
12030,1.0,FWR9649754
12031,2.8,RML3608394
12032,1.5,DAX3288186
12033,2.8,QMM4364013
12034,2.8,BTG6109662
12035,2.2,EJV3115236
12036,1.5,FMT2616260
12037,2.2,RLR0692212
12038,2.8,SPJ4752530
12039,2.8,ZRU2433164
12040,2.0,GJY3974909
12041,2.5,SYI7037995
12042,2.5,FCC9141039
12043,2.2,NFT0805786
12044,2.8,GDM0404286
12045,2.5,IZY2603258
12046,1.5,XJQ3770695
12047,3.1,MTB1090218
12048,1.5,QYK7755510
12049,2.0,JCW1829517
12050,2.5,PFP5994043
12051,2.2,WRW3883470
12052,2.0,MLJ9568083
12053,1.25,UZM4885023
12054,1.0,PZT5144142
12055,2.5,KVN8657506
12056,2.5,PSV9245699
12057,3.1,RGI9146706
12058,2.2,CBF7436074
12059,2.5,ATC9771208
12060,2.5,LCH9546942
12061,2.8,JPC2502198
12062,1.25,QCR7115959
12063,13.0,XZC2764314
12064,2.0,PNL2189001
12065,2.8,PUB8967906
12066,1.0,YAK8804681
12067,2.8,YNT9137609
12068,2.8,IDQ4440907
12069,13.0,KMS1421080
12070,2.8,MKQ0139388
12071,2.8,HIG4266542
12072,2.2,AKI9540903
12073,3.1,WWX9807347
12074,3.1,QRG4330440
12075,2.8,RZR3058895
12076,1.25,NGA6790844
12077,2.8,CUC7786789
12078,2.8,JXU1822953
12079,2.8,WEM0897319
12080,2.8,RRY4262933
12081,2.5,WWJ0584110
12082,2.0,TRV2086258
12083,2.8,PQR4025384
12084,13.0,KVW7117085
12085,2.8,YVJ4603080
12086,2.5,YEO5913149
12087,2.5,NQN1131929
12088,2.8,NAL5748990
12089,3.1,WHR9255940
12090,2.0,UYP1457594
12091,2.8,IDM1213053
12092,1.0,JUN7646918
12093,3.1,VWQ2347463
12094,2.5,HPK5127803
12095,2.8,ZSD4999946
12096,2.8,XJX6021752
12097,13.0,LMR9446863
12098,2.8,XBL4216761
12099,3.1,FCW5841265
12100,2.8,IUD3414365
12101,2.8,FXF6166612
12102,2.2,YEG1703755
12103,2.8,QJE3749931
12104,2.8,TJR3923998
12105,2.8,DWM8461755
12106,2.0,QOU6099798
12107,2.5,UMW3681292
12108,1.0,RRT1757837
12109,2.5,HLB9368779
12110,1.0,WRW6942971
12111,2.2,PCL9577258
12112,2.5,DGW4162323
12113,1.0,GFS2818352
12114,2.5,QGT4254058
12115,2.0,NRR9692615
12116,2.5,NOQ2933554
12117,2.8,EES4658434
12118,1.25,WUE7963800
12119,2.8,QTR6933375
12120,1.0,OQE0393629
12121,2.8,ZYX5226404
12122,2.2,KHO4649288
12123,2.5,BDK4235375
12124,2.0,VDP9536628
12125,2.8,FXD2703872
12126,1.25,XWX7642878
12127,2.5,MHR5963816
12128,2.8,ZDR1316598
12129,2.5,XGV8046722
12130,2.8,PTA2962237
12131,2.8,CDR3981575
12132,1.0,RCW7567264
12133,2.5,GFY4640136
12134,2.2,EYQ7201492
12135,2.8,LOR1015218
12136,1.25,CSI7598350
12137,13.0,PUA1629000
12138,2.8,YTR9045626
12139,2.8,FGE5485125
12140,1.5,AJT4796350
12141,3.1,JHT7642645
12142,3.1,ZQL3936303
12143,2.8,WFX8563309
12144,2.8,ORD3184965
12145,2.8,DTM3056245
12146,2.5,EZM6952621
12147,1.25,TQN9210752
12148,2.8,QDL7303881
12149,3.1,VCX8458225
12150,2.8,PXJ5326418
12151,1.5,VIY7053592
12152,2.8,TCH3431030
12153,2.8,PSH8497149
12154,1.25,QEF3958406
12155,2.8,LWH4535487
12156,1.5,RML0670022
12157,1.5,VGL1562387
12158,2.5,SAU6120227
12159,2.8,RZD1650049
12160,2.8,YQA0869281
12161,2.8,YDK1979511
12162,2.8,OTR3896261
12163,2.5,VDC0036185
12164,1.0,LQM0086390
12165,3.1,JSQ6282588
12166,2.8,GKD7197810
12167,1.25,ZMQ9384879
12168,2.5,YMN0288522
12169,2.8,UBO2486559
12170,2.8,CWA1791040
12171,2.8,KAW5348338
12172,1.0,MJH7701689
12173,13.0,GEW2677744
12174,3.1,UUJ8054893
12175,1.25,GTN2024367
12176,2.8,WPP9444536
12177,2.8,GCH3661835
12178,2.5,UKH6577819
12179,2.8,FUM9540558
12180,3.1,EWD0043168
12181,2.8,AFR8402464
12182,1.0,JOU3747823
12183,2.8,RGD3359084
12184,2.8,RAE7467666
12185,1.0,XVO3810422
12186,1.25,ALJ5611940
12187,3.1,OYV4462598
12188,1.0,BIW9163884
12189,2.8,RHL1377035
12190,1.5,FZS0808649
12191,3.1,UQF5344611
12192,2.5,EJV3599678
12193,2.2,WHQ6808846
12194,1.0,ZAX3633754
12195,3.1,GDI4831553
12196,2.0,XBI7472263
12197,1.5,PNM7265345
12198,1.0,KXD4081421
12199,2.8,GFB2014171
12200,1.5,IEY0002949
12201,2.8,HMZ2260963
12202,3.1,FTJ1782221
12203,2.5,QNE7865877
12204,2.8,PYP8779733
12205,1.0,DWG1724444
12206,1.25,WQQ0641645
12207,2.5,UPZ7872554
12208,2.8,VWN1582934
12209,2.8,POJ0055516
12210,1.0,YWW5702665
12211,3.1,TIR4517093
12212,3.1,JBQ6532670
12213,2.8,KYL6230829
12214,2.8,TWJ7728618
12215,2.8,VBN1630290
12216,2.8,KBO5301149
12217,2.8,LKM0044352
12218,2.8,ZOV0348958
12219,2.8,MUK4136121
12220,2.0,CJH3493313
12221,1.0,MEY8102792
12222,2.8,AXY9353608
12223,2.8,PEM0386257
12224,1.25,UDI4881280
12225,2.8,BJM2201986
12226,1.0,QVZ0420698
12227,2.8,YZT5216614
12228,1.0,DXM7111212
12229,2.5,RFO0282787
12230,1.5,XSH3444207
12231,2.0,YSD0735774
12232,2.5,SSF6385324
12233,2.8,CVC4942612
12234,1.25,WXT5790689
12235,1.0,KXD2938625
12236,2.5,ARJ4688799
12237,2.5,LTW9507888
12238,2.2,WTK7302414
12239,2.2,CRO8522646
12240,1.5,AAC9366034
12241,2.8,XJJ0889490
12242,1.25,PTG4251231
12243,1.0,ZCD8687893
12244,2.8,CZY9773996
12245,1.0,BCG2244067
12246,2.5,AEQ4508779
12247,1.0,LHK5475551
12248,2.8,ZBE4768828
12249,1.0,QUB5850266
12250,1.0,SPI5134389
12251,3.1,TOJ0466798
12252,1.0,OST3624560
12253,1.0,NCI5395615
12254,2.8,IPK6375658
12255,2.5,JDC6001510
12256,1.5,KMU2274860
12257,2.8,HCX9194554
12258,2.5,VNB9476062
12259,1.0,AFP4080274
12260,2.8,RCY4898909
12261,13.0,JHZ3665937
12262,1.5,FGA6719810
12263,3.1,UYH5790365
12264,1.5,AFA7030315
12265,2.8,INW8174933
12266,2.8,KFX7079639
12267,2.5,BVN8122709
12268,2.0,ELA0119039
12269,1.5,ERG3242218
12270,1.0,KXW6256245
12271,1.0,WZN6294067
12272,2.8,NHU6686114
12273,1.5,BAS3749065
12274,2.8,QQC4517010
12275,2.8,QJX8599044
12276,3.1,OQB2701702
12277,2.8,JIY8253219
12278,2.5,FET5303783
12279,2.5,VID1089277
12280,13.0,RVM5644636
12281,2.8,AOW2124220
12282,2.8,NRK7673888
12283,1.0,ZUD6249971
12284,3.1,FGO2545734
12285,1.5,SOS2418221
12286,2.5,PFS6355917
12287,1.5,SGU8305098
12288,2.8,FAM0874286
12289,1.0,ANE3023108
12290,1.0,KCU9356813
12291,2.8,HDO0743720
12292,13.0,WHZ0442570
12293,1.25,HUU7400410
12294,2.0,DSP4600615
12295,2.2,PRB1100225
12296,2.5,ZWE8876666
12297,2.5,MPJ4327549
12298,2.0,RCD6406002
12299,1.25,QFD0204505
12300,3.1,DKG4112678
12301,2.8,KOC3757280
12302,1.0,OWM9853290
12303,2.8,QGH4192390
12304,2.8,RCC4237188
12305,2.2,POA1346835
12306,2.8,YML0927531
12307,1.0,JTA1426288
12308,2.8,LOI0334347
12309,3.1,QGZ2803412
12310,1.0,LAE0134148
12311,2.8,EMN5364928
12312,2.2,CLE9912814
12313,1.25,UBA3057110
12314,2.8,FKD5035961
12315,2.8,JLP5698389
12316,3.1,CNY5594834
12317,2.0,QGZ2081884
12318,2.8,DHJ5410583
12319,3.1,SQA5264001
12320,2.8,ZDT3216865
12321,2.0,JBG7352672
12322,2.8,EDK6180834
12323,1.0,RYL5985322
12324,1.25,VWY9649576
12325,2.8,BWU6621606
12326,1.5,HXR5044282
12327,2.8,QJQ6829761
12328,2.5,IQH7777829
12329,2.8,EZH5925855
12330,1.5,JJR2089537
12331,3.1,VDQ6690202
12332,1.0,NPC6123285
12333,1.25,BLU6108202
12334,2.0,EVD9759681
12335,1.5,VTJ7673539
12336,1.5,RVK9627992
12337,1.0,MPT0665397
12338,2.0,MOM7792409
12339,1.0,YGC5874570
12340,2.8,BKH2494782
12341,1.0,XJI8380925
12342,2.5,WRJ0163938
12343,3.1,WXJ1437918
12344,1.0,XTY9122315
12345,2.8,PYU0540377
12346,2.5,BRM6675890
12347,13.0,VJH5472010
12348,2.8,QZZ4990133
12349,2.5,HYQ1547594
12350,1.25,CCG8152066
12351,2.8,WDI1163843
12352,2.2,MKQ1175734
12353,2.8,VHN4553203
12354,2.8,CUZ0554800
12355,2.2,VBO2862473
12356,2.8,JLB3424116
12357,2.5,QYX8425003
12358,2.8,JDA3761701
12359,3.1,XDJ0568236
12360,2.5,XPA6588449
12361,2.0,GXA3317418
12362,2.5,SHB5679721
12363,1.0,PIA9066071
12364,2.0,TJL5287114
12365,2.0,FOV9499794
12366,2.2,KGU2146670
12367,2.8,LXS0129513
12368,2.8,WMQ2610575
12369,2.8,UMM9540082
12370,2.5,WWV9734203
12371,2.8,HDY7082873
12372,2.8,SCO0308429
12373,2.8,ZYH6681657
12374,2.8,YQY6861761
12375,1.0,QFG4650523
12376,2.2,TQV4910841
12377,1.0,XKQ9635137
12378,2.8,LLO1844744
12379,2.5,AGW0054617
12380,2.5,UOF7437194
12381,2.5,RXA4121670
12382,2.8,RBT5216306
12383,2.8,AFX0724696
12384,2.8,ERT0668866
12385,2.8,NYJ9826372
12386,1.5,REU5517547
12387,2.8,BIY4376340
12388,2.0,WOB7113078
12389,1.5,HXA1047851
12390,3.1,NKL9891824
12391,2.0,JPR1137900
12392,2.5,SAJ7913326
12393,1.0,RUO7461644
12394,1.5,JKX7480370
12395,2.8,XIV0158026
12396,2.5,NZL4185090
12397,2.8,BEZ0579731
12398,1.0,AEG1838733
12399,2.8,XLR4871664
12400,1.0,PWP5813542
12401,2.5,VAE3685527
12402,2.8,BBX8705385
12403,1.5,RGC4838586
12404,2.8,MXI3834483
12405,2.8,DMC0242007
12406,3.1,RXV8955626
12407,2.8,ZPJ1890804
12408,2.8,RZD7107732
12409,2.8,OWK1776476
12410,3.1,XZX9972663
12411,1.5,ZJQ8352391
12412,2.2,KLH8533069
12413,1.5,BKI9275927
12414,2.8,QQL9882791
12415,2.8,UBJ2658810
12416,2.8,FPM0106350
12417,2.8,MVF1743568
12418,2.8,FJM7631193
12419,1.0,VNQ3854097
12420,2.8,VCK2306037
12421,2.2,FMY4232611
12422,2.2,IKC4866187
12423,1.25,ELA7313122
12424,2.8,LLE5430990
12425,2.8,YJS8552039
12426,1.5,NQH8307636
12427,2.0,YCI4821543
12428,2.8,EWM1508075
12429,1.0,JIO2110209
12430,2.2,XTF0820914
12431,1.25,MPQ2155165
12432,3.1,RMQ3376410
12433,1.25,XDA3876124
12434,2.8,RXO2459591
12435,13.0,CLX1646353
12436,2.8,DME5530941
12437,2.5,BJU4854758
12438,2.8,YYD0491067
12439,13.0,EEU4865230
12440,2.8,URQ4205721
12441,2.8,PJU6854260
12442,13.0,EDR6714310
12443,1.5,ZLS4768594
12444,2.0,XMO6214820
12445,2.8,SBE1438708
12446,2.8,RFO0770950
12447,2.5,CYW4199463
12448,2.8,JBG3790372
12449,2.8,TFR6377240
12450,2.5,LQV4833964
12451,2.8,OON6706764
12452,2.8,USB4200940
12453,2.8,SXI6401751
12454,3.1,HDF7344291
12455,1.5,CGR0585718
12456,2.2,EPO6293092
12457,1.0,BHW5118434
