MME3759083,2019-12-01 19:22,UP28MBM38391,AO03,NE
KQK7214321,2019-12-01 20:54,BZ76ROL87339,AO05,AO
PBZ8151794,2019-12-01 21:38,MU06LHX94338,EG00,EG
PNO9480326,2019-12-01 22:15,CM15YCB60994,EG02,EG
EPD5564884,2019-12-02 00:35,UF84JOS00561,GF00,GF
SOM2506269,2019-12-02 00:59,EV77EDV52985,NE14,NE
MUK3963706,2019-12-02 01:01,IW53OQE31439,EG08,EG
CHS1216322,2019-12-02 01:21,EV77EDV52985,NE10,NE
ABF5516149,2019-12-02 01:28,QX75YWC61835,OO04,OO
UTD2007019,2019-12-02 05:05,IN99SEN20660,EG09,EG
CXJ8638922,2019-12-02 05:24,MA30QLI76818,GF00,GF
WMM9844451,2019-12-02 06:19,WY00MLL63827,KO03,KO
CVE4928344,2019-12-02 08:19,AY38OQF67603,OO11,OO
VFT4336955,2019-12-02 08:46,QO77TFN61853,KO02,KO
JLJ2369546,2019-12-02 08:54,HE38BQH01623,MR03,MR
YEZ8687361,2019-12-02 10:53,PE73VJU23485,AO03,AO
QEI4619223,2019-12-02 12:20,DP11ENT03275,AO00,AO
BGZ0483408,2019-12-02 12:48,IX01MVL33676,KO03,KO
OHE7885828,2019-12-02 13:30,NY14GZR94632,KO08,NE
GWX5782536,2019-12-02 14:45,PF04UCA93312,GF00,GF
UUV8258484,2019-12-02 14:51,EZ65FLV39493,MR08,MR
ECJ1141166,2019-12-02 15:32,PD45WOT56494,NE00,NE
KOU6934395,2019-12-02 16:00,XE59BZM26378,EG10,EG
MCC0740427,2019-12-02 16:03,IZ65WAT29135,MR06,MR
XTX1367190,2019-12-02 16:04,CM15YCB60994,EG06,EG
DXQ5861865,2019-12-02 16:13,MX39VOS38645,AO11,AO
FHY6989137,2019-12-02 16:46,EC02LZC49528,EG10,EG
LHG3369327,2019-12-02 17:54,UP28MBM38391,AO03,NE
BOO7783539,2019-12-02 18:53,JE65QJK64802,GF00,GF
XIN0826824,2019-12-02 19:11,EZ65FLV39493,MR00,MR
GKO1201635,2019-12-02 20:22,QO77TFN61853,KO08,KO
XCF2125729,2019-12-02 20:51,AY38OQF67603,OO07,OO
RSM8997956,2019-12-02 21:52,PE73VJU23485,AO06,AO
MYK8054987,2019-12-03 00:02,HE38BQH01623,EG00,MR
NXO6639292,2019-12-03 00:20,EC02LZC49528,EG04,EG
NLA4041303,2019-12-03 01:05,MA30QLI76818,GF00,GF
TZI2550077,2019-12-03 01:50,HT62RDI04611,AO06,AO
RVL1102806,2019-12-03 02:19,NO82BAX82566,KO04,NE
ROU9027943,2019-12-03 02:31,QN12NTR81378,GF00,GF
FHY8606526,2019-12-03 04:01,ED51EWW52190,KO04,KO
QJY2190224,2019-12-03 06:58,QW79CHL42244,KO04,KO
CYN2205729,2019-12-03 07:07,KB55KTM48860,KO02,KO
XNY1015968,2019-12-03 07:10,IO09FGE68100,AO04,GF
NDF2365409,2019-12-03 08:08,SY96JDQ97089,AO01,AO
XOI3953133,2019-12-03 10:01,UA13YTK28483,MR02,MR
LMT3418593,2019-12-03 10:30,XV40HUQ04740,OO07,OO
HML1241640,2019-12-03 10:50,QN12NTR81378,GF00,GF
MIR3596439,2019-12-03 11:10,DW44ZOO26361,EG07,EG
OSD5771483,2019-12-03 12:31,JD78PQD35395,EG05,EG
RXW7411891,2019-12-03 13:00,RR73DWB65452,AO07,AO
YEE5301937,2019-12-03 13:08,PM58XHX45588,EG03,NE
DBD4934259,2019-12-03 13:44,KF48RSD79865,MR05,MR
DOF1711687,2019-12-03 15:05,PF04UCA93312,GF00,GF
LCV2102573,2019-12-03 15:19,UF84JOS00561,GF00,GF
CTR0086951,2019-12-03 15:24,IO09FGE68100,GF00,GF
WGM7366093,2019-12-03 15:30,RK48BOP88344,OO08,OO
VOI4731875,2019-12-03 16:59,QR03XCJ37459,NE11,OO
EHF3157869,2019-12-03 17:04,RV87TIY76692,KO09,KO
EAW0316693,2019-12-03 18:55,NZ35XLQ89678,NE16,NE
CZB0120094,2019-12-03 21:11,UP28MBM38391,AO13,NE
ZSG6652283,2019-12-03 21:47,UA13YTK28483,KO08,MR
YPS9058758,2019-12-03 22:12,XE59BZM26378,EG00,EG
IMX3610577,2019-12-03 22:21,VX68BAR38623,NE12,NE
CHZ6819011,2019-12-04 00:34,TV81MAQ99005,EG06,EG
XLF7233296,2019-12-04 01:03,IX01MVL33676,KO08,KO
EON9932522,2019-12-04 01:14,EV77EDV52985,NE14,NE
VDL1197253,2019-12-04 01:41,RV87TIY76692,KO02,KO
GVY5880736,2019-12-04 01:43,PD45WOT56494,NE11,NE
GBW3731127,2019-12-04 01:54,EM54HQI58682,OO10,OO
BCE5692747,2019-12-04 02:04,PE73VJU23485,MR01,AO
PIN0123275,2019-12-04 03:07,QO77TFN61853,KO00,KO
EVP5178620,2019-12-04 03:14,BY85QGR11636,GF00,GF
ZDJ4520882,2019-12-04 04:39,PM58XHX45588,NE01,NE
HOG8625543,2019-12-04 05:29,QO77TFN61853,KO02,KO
QVN7616288,2019-12-04 06:16,SL09NOT64494,AO18,GF
FMB9537814,2019-12-04 06:18,EC02LZC49528,EG09,EG
YEH3044170,2019-12-04 08:01,BZ76ROL87339,AO01,AO
DRZ1370470,2019-12-04 08:05,CK97FAU13897,GF00,GF
GBU6125879,2019-12-04 08:07,UF84JOS00561,GF00,GF
BHF0700950,2019-12-04 08:39,KF48RSD79865,KO07,MR
GOR1122625,2019-12-04 09:17,IN99SEN20660,EG08,EG
LUZ2856146,2019-12-04 09:27,FL13UMN92207,KO08,KO
EOT5942196,2019-12-04 09:33,BI87HYL81972,MR06,MR
GOX5681346,2019-12-04 09:56,MA30QLI76818,GF00,GF
DIW5142797,2019-12-04 10:00,QO77TFN61853,AO01,KO
MCO0994545,2019-12-04 10:05,KB55KTM48860,KO09,KO
OWV5277521,2019-12-04 12:48,HE38BQH01623,MR07,MR
ESI6875470,2019-12-04 13:08,XV40HUQ04740,OO10,OO
OEM4301599,2019-12-04 13:26,NY14GZR94632,NE04,NE
MGH4618351,2019-12-04 13:42,DP11ENT03275,AO12,AO
ANQ3488207,2019-12-04 14:04,HW75BKT77773,KO09,KO
RMB8079499,2019-12-04 14:08,KB55KTM48860,KO00,KO
VPM2283406,2019-12-04 14:10,DP11ENT03275,KO05,AO
OFQ2981989,2019-12-04 14:34,IZ65WAT29135,NE05,MR
BHB5970774,2019-12-04 16:43,IA29IQS63679,NE04,NE
SAB4009169,2019-12-04 19:53,QW79CHL42244,KO04,KO
RKE8043044,2019-12-04 20:14,LC72NRN52084,OO07,OO
UYY7266330,2019-12-04 22:18,QW79CHL42244,KO04,KO
YAA4976354,2019-12-04 22:22,EV77EDV52985,NE12,NE
GUB6035662,2019-12-04 22:35,AY38OQF67603,OO11,OO
TEC8591429,2019-12-04 22:53,BI87HYL81972,MR07,MR
VYM6644457,2019-12-04 23:40,EN26OAB52983,GF00,GF
BZC9771259,2019-12-04 23:40,FL13UMN92207,KO03,KO
OLF5963013,2019-12-05 00:50,HA82SCK64299,MR02,MR
XQJ8687427,2019-12-05 02:47,KB55KTM48860,KO05,KO
LXS0150310,2019-12-05 03:18,QU94IGC75528,EG10,EG
WHH9799345,2019-12-05 03:49,MU06LHX94338,EG09,EG
XRM0814044,2019-12-05 04:36,LG64ARC91224,AO12,AO
CWR9309051,2019-12-05 04:39,VJ92OYV94295,OO04,OO
OKL8451000,2019-12-05 05:40,BI87HYL81972,MR01,MR
IQF4008744,2019-12-05 06:00,DV04FQL29609,AO10,AO
JJZ3687394,2019-12-05 06:30,XV91YMP27722,MR03,MR
PBZ4176371,2019-12-05 07:39,SL09NOT64494,GF00,GF
WLU4054149,2019-12-05 07:47,IN99SEN20660,EG00,EG
AGM0193667,2019-12-05 08:03,QO77TFN61853,KO01,KO
MAZ2398592,2019-12-05 08:05,NO82BAX82566,NE14,NE
UVD4121922,2019-12-05 08:44,IC95TLY24827,KO01,OO
WCO8779746,2019-12-05 10:40,KF48RSD79865,MR04,MR
FWD1136830,2019-12-05 12:50,VL67TFO75321,EG11,EG
WXE8741617,2019-12-05 12:59,RK48BOP88344,OO12,OO
YXE9526189,2019-12-05 13:16,BK77KNV91142,OO07,OO
WSD5498980,2019-12-05 13:25,MA30QLI76818,GF00,GF
PKT7154175,2019-12-05 13:29,QW79CHL42244,KO09,KO
EVU5528909,2019-12-05 14:05,WU78BMX13511,GF00,GF
DCB4065680,2019-12-05 14:15,DV04FQL29609,AO19,AO
VRE2833039,2019-12-05 16:09,XF28DGK65250,GF00,GF
JMR9094135,2019-12-05 16:16,HT62RDI04611,AO08,AO
TWJ2296417,2019-12-05 17:04,HE38BQH01623,MR06,MR
BKW9118400,2019-12-05 17:13,RR73DWB65452,AO01,AO
BUS1102716,2019-12-05 17:15,MP14WFM40909,GF00,GF
QXX9271442,2019-12-05 17:27,UA13YTK28483,MR02,MR
PVG7603665,2019-12-05 17:48,AT19HLV57173,OO10,OO
JYX1149453,2019-12-05 18:00,PD45WOT56494,AO19,NE
HWS5353896,2019-12-05 19:23,PE73VJU23485,AO06,AO
TFA6415623,2019-12-05 19:43,UA13YTK28483,MR00,MR
ZTT2649893,2019-12-05 19:59,OC94ASJ72024,AO07,AO
AKI4992470,2019-12-05 20:02,HR53SRO94328,MR08,MR
NLS8049316,2019-12-05 20:26,XV40HUQ04740,OO11,OO
WEU0641692,2019-12-05 20:34,NZ35XLQ89678,NE04,NE
JAK5381602,2019-12-05 22:14,QN23UHH39091,MR02,MR
HGI4673391,2019-12-05 22:23,QR03XCJ37459,OO07,OO
CHV0318272,2019-12-05 22:45,WG11QVY31890,NE06,OO
ABB5267185,2019-12-05 22:55,IA29IQS63679,NE14,NE
HNT3346255,2019-12-05 23:02,WG11QVY31890,OO06,OO
PKO2955503,2019-12-05 23:17,EZ65FLV39493,MR08,MR
IEE0256712,2019-12-06 01:33,EZ65FLV39493,MR02,MR
XGC8300490,2019-12-06 02:40,QO77TFN61853,KO06,KO
ZCQ0808936,2019-12-06 04:14,XF28DGK65250,GF00,GF
GFE7121901,2019-12-06 04:38,QO68DIC93032,MR07,MR
GKX1867969,2019-12-06 05:10,IX01MVL33676,OO07,KO
JLI8791160,2019-12-06 06:39,HT62RDI04611,AO13,AO
JBW9755514,2019-12-06 08:22,RV87TIY76692,KO05,KO
JLN3363622,2019-12-06 08:45,MU06LHX94338,EG06,EG
LTN3020156,2019-12-06 08:54,HT62RDI04611,NE10,AO
MXA3269310,2019-12-06 09:19,EE22TMX10817,OO04,OO
THV6745197,2019-12-06 09:44,UF84JOS00561,GF00,GF
HIP3561796,2019-12-06 09:47,MA30QLI76818,GF00,GF
RAZ4053114,2019-12-06 10:12,BI87HYL81972,KO02,MR
ERF3729559,2019-12-06 10:57,VL67TFO75321,EG11,EG
LXO9604473,2019-12-06 12:07,QU94IGC75528,EG06,EG
COG9202090,2019-12-06 12:28,AY38OQF67603,NE01,OO
SUR2585770,2019-12-06 12:45,RK48BOP88344,OO01,OO
MTG2522865,2019-12-06 13:38,QO77TFN61853,KO08,KO
JWW5463911,2019-12-06 14:00,TE24LCO18661,EG02,EG
GUU7337315,2019-12-06 15:15,ED51EWW52190,KO06,KO
NVZ8132213,2019-12-06 16:31,PE73VJU23485,AO02,AO
PXA4081975,2019-12-06 16:44,QO77TFN61853,KO00,KO
CCX0405775,2019-12-06 17:51,BI87HYL81972,MR07,MR
ZFY0992152,2019-12-06 17:52,FL13UMN92207,KO09,KO
YYG7724547,2019-12-06 18:18,IN99SEN20660,EG01,EG
BKQ4523440,2019-12-06 19:34,FY47TUN40300,NE10,NE
GYX8853640,2019-12-06 19:51,EM54HQI58682,OO10,OO
LRB5460741,2019-12-06 20:29,UA13YTK28483,MR05,MR
UUH7531689,2019-12-06 20:41,PM58XHX45588,NE04,NE
TIN6787697,2019-12-06 20:48,IO09FGE68100,GF00,GF
AFK5703956,2019-12-06 20:51,PM58XHX45588,NE03,NE
LOF4940240,2019-12-06 23:54,TE24LCO18661,EG07,EG
FCD3717164,2019-12-07 00:19,EC02LZC49528,EG06,EG
ZEC7832658,2019-12-07 00:36,TE24LCO18661,EG02,EG
YJV6191299,2019-12-07 02:01,DO24BCW15511,KO01,KO
CSQ2436436,2019-12-07 03:10,QO77TFN61853,KO06,KO
MRW7204986,2019-12-07 03:37,DP11ENT03275,AO12,AO
QDJ2215092,2019-12-07 03:43,JF94VYA88954,OO11,OO
AUK2917702,2019-12-07 06:14,JO50FSF60755,KO08,KO
AKK1895817,2019-12-07 06:19,ZY93PCY41868,KO03,KO
WWJ6928400,2019-12-07 06:22,BM25PHF40639,AO04,AO
SXN8747664,2019-12-07 06:49,UF84JOS00561,GF00,GF
BWD9137542,2019-12-07 06:51,QO68DIC93032,MR08,MR
JOL6934247,2019-12-07 07:58,ZY93PCY41868,KO00,KO
KDF6945723,2019-12-07 08:01,LG64ARC91224,AO09,AO
CVP8987336,2019-12-07 09:30,UF84JOS00561,GF00,GF
OCY7191269,2019-12-07 09:38,ED51EWW52190,KO01,KO
RAK5029227,2019-12-07 09:58,HA82SCK64299,MR00,MR
JQI8600425,2019-12-07 10:09,QN23UHH39091,MR02,MR
SXQ2543309,2019-12-07 10:53,JO50FSF60755,KO09,KO
UUM3635462,2019-12-07 11:07,WY00MLL63827,NE02,KO
BVM7893498,2019-12-07 12:38,YL27IFD65117,KO06,AO
WGK3836964,2019-12-07 13:24,SL09NOT64494,GF00,GF
KYV5436947,2019-12-07 13:31,IN99SEN20660,EG03,EG
KSV7142333,2019-12-07 14:17,BM25PHF40639,AO13,AO
MKN0619773,2019-12-07 14:28,QH15HWX24570,MR02,MR
UOW8038837,2019-12-07 15:06,QP02SYE47964,NE02,NE
YRU8800087,2019-12-07 15:12,HT62RDI04611,AO09,AO
TBF2718032,2019-12-07 15:47,XF28DGK65250,GF00,GF
RAB4570159,2019-12-07 16:02,OC94ASJ72024,NE12,AO
AOP3477589,2019-12-07 16:36,HE38BQH01623,MR00,MR
WRV9038803,2019-12-07 16:45,RK48BOP88344,OO05,OO
SEN5428005,2019-12-07 17:38,QO68DIC93032,MR01,MR
BZP7882910,2019-12-07 18:03,LC72NRN52084,OO03,OO
PII2004855,2019-12-07 18:41,EV77EDV52985,NE16,NE
UXG4149324,2019-12-07 19:44,UF84JOS00561,AO11,GF
UCI8941925,2019-12-07 20:09,MX39VOS38645,AO18,AO
CPI6082553,2019-12-07 20:10,NY14GZR94632,NE01,NE
KVD4000524,2019-12-07 21:02,LC72NRN52084,OO12,OO
UIV0531123,2019-12-07 21:15,HE38BQH01623,MR01,MR
RIP5025550,2019-12-07 22:42,EV77EDV52985,NE00,NE
SYB1845057,2019-12-07 22:49,QO77TFN61853,KO09,KO
XYD8164477,2019-12-07 22:50,CM15YCB60994,EG04,EG
DMO1312613,2019-12-08 00:35,YL27IFD65117,AO11,AO
POD2309691,2019-12-08 01:27,MU06LHX94338,MR01,EG
GYL6557728,2019-12-08 02:59,NZ35XLQ89678,NE09,NE
VOF7052147,2019-12-08 03:35,DV04FQL29609,AO18,AO
CDK5837349,2019-12-08 03:38,TV81MAQ99005,EG11,EG
KOO7251580,2019-12-08 03:40,RR98KQE80731,MR07,MR
ELK0899080,2019-12-08 05:02,LC72NRN52084,OO05,OO
KWK7313241,2019-12-08 05:47,QO77TFN61853,KO02,KO
UAY2525250,2019-12-08 06:17,XE59BZM26378,NE00,EG
LID6085789,2019-12-08 06:20,HT62RDI04611,AO05,AO
TAJ0009266,2019-12-08 06:22,TE24LCO18661,EG05,EG
ZCM4255064,2019-12-08 07:01,PM58XHX45588,MR06,NE
IXB2866277,2019-12-08 07:07,EZ65FLV39493,MR06,MR
KLC7414413,2019-12-08 08:57,PE73VJU23485,AO06,AO
CEC1638188,2019-12-08 09:46,PF04UCA93312,GF00,GF
XJU4163957,2019-12-08 11:00,HT62RDI04611,AO10,AO
VXN9957604,2019-12-08 11:20,VX68BAR38623,NE07,NE
YAJ7151691,2019-12-08 11:28,TE24LCO18661,EG03,EG
XKH2055673,2019-12-08 13:51,EE22TMX10817,NE16,OO
DBX9153918,2019-12-08 14:25,FY47TUN40300,NE04,NE
DXV4108112,2019-12-08 14:29,JD78PQD35395,EG09,EG
TJU1395860,2019-12-08 14:55,DP11ENT03275,MR00,AO
SQA2289888,2019-12-08 15:09,PD45WOT56494,NE05,NE
MSN6600885,2019-12-08 15:17,NZ35XLQ89678,NE16,NE
OCC9404843,2019-12-08 16:04,JF94VYA88954,OO05,OO
AOT6964309,2019-12-08 16:17,QO68DIC93032,MR08,MR
SAJ1156672,2019-12-08 16:58,UF84JOS00561,GF00,GF
UQQ1737197,2019-12-08 17:03,EE22TMX10817,OO02,OO
HMV6615354,2019-12-08 17:12,JO50FSF60755,KO00,KO
VLP8294673,2019-12-08 18:12,IW53OQE31439,EG00,EG
OIK9846472,2019-12-08 18:53,WY00MLL63827,KO06,KO
AWG2679457,2019-12-08 19:23,BK77KNV91142,OO09,OO
RMD2919585,2019-12-08 19:46,IA29IQS63679,NE01,NE
MSF2085282,2019-12-08 19:48,RK48BOP88344,OO07,OO
RBR4461202,2019-12-08 20:35,AT19HLV57173,OO11,OO
PLD0391617,2019-12-08 21:33,PE73VJU23485,AO12,AO
KYJ1611952,2019-12-08 22:40,EV77EDV52985,NE08,NE
KRB3915652,2019-12-08 22:43,YX66XYW62640,NE10,GF
NEM7462229,2019-12-08 23:47,FY47TUN40300,NE13,NE
APJ1268617,2019-12-09 00:16,QO68DIC93032,MR06,MR
VCD6854083,2019-12-09 00:36,QP02SYE47964,NE16,NE
WZE4068952,2019-12-09 01:00,TZ48CCW54765,AO05,EG
VZT4178833,2019-12-09 01:29,OY94SZK34436,NE04,NE
WUJ2371948,2019-12-09 01:30,HR53SRO94328,MR08,MR
SKF9570041,2019-12-09 02:49,TE24LCO18661,KO06,EG
ALP7307968,2019-12-09 02:54,HT62RDI04611,AO00,AO
OBY1969760,2019-12-09 04:23,VX68BAR38623,NE10,NE
TGV9651079,2019-12-09 04:36,XE59BZM26378,EG03,EG
TIE0845177,2019-12-09 05:08,QR03XCJ37459,OO06,OO
HAZ1529227,2019-12-09 07:04,QO68DIC93032,MR07,MR
DOV7497253,2019-12-09 09:16,BY85QGR11636,GF00,GF
RFQ5182614,2019-12-09 09:37,LC72NRN52084,OO02,OO
RXP2568416,2019-12-09 09:41,DV04FQL29609,AO16,AO
MEG2374018,2019-12-09 10:01,FY47TUN40300,NE15,NE
OYZ6909860,2019-12-09 10:22,JF94VYA88954,OO07,OO
PUL9634842,2019-12-09 10:38,KB55KTM48860,NE15,KO
SII6917224,2019-12-09 11:28,PE73VJU23485,AO19,AO
ZCH2937334,2019-12-09 11:29,XE59BZM26378,EG12,EG
MYG6723615,2019-12-09 11:29,OY94SZK34436,NE15,NE
OGB2395568,2019-12-09 14:14,IA29IQS63679,NE15,NE
QFY9312907,2019-12-09 14:22,QR03XCJ37459,OO04,OO
IKV5937216,2019-12-09 14:56,ZY93PCY41868,KO02,KO
LGI3714574,2019-12-09 15:15,IW53OQE31439,EG12,EG
OCV3959950,2019-12-09 15:25,XV40HUQ04740,OO08,OO
YFJ5810243,2019-12-09 15:30,BM25PHF40639,AO04,AO
PLC4332193,2019-12-09 15:48,MX39VOS38645,AO01,AO
KJD6684911,2019-12-09 16:26,DV04FQL29609,AO12,AO
JJD1134880,2019-12-09 16:36,PE73VJU23485,AO06,AO
ANA4404911,2019-12-09 16:56,QO68DIC93032,MR08,MR
GXI1441122,2019-12-09 17:59,PF04UCA93312,GF00,GF
VYT2373510,2019-12-09 18:55,OC94ASJ72024,AO03,AO
PUO6703862,2019-12-09 19:49,MA30QLI76818,GF00,GF
YQA0670088,2019-12-09 20:36,JO50FSF60755,KO01,KO
UJP0350378,2019-12-09 20:39,TV81MAQ99005,EG08,EG
NKY6356486,2019-12-09 21:19,RR73DWB65452,AO12,AO
DBG5577622,2019-12-09 21:23,ZY93PCY41868,KO07,KO
DRK0706376,2019-12-09 21:43,DP11ENT03275,AO09,AO
FZF8195436,2019-12-09 22:30,RV87TIY76692,KO08,KO
GDC0719698,2019-12-09 23:27,LG64ARC91224,AO09,AO
NIG4431099,2019-12-10 02:38,XV91YMP27722,MR02,MR
UNX9271165,2019-12-10 02:43,DP11ENT03275,AO14,AO
HEF3107013,2019-12-10 02:43,YL27IFD65117,AO10,AO
TWX6701273,2019-12-10 04:04,IN99SEN20660,EG12,EG
XVY3093166,2019-12-10 04:19,SU00RDZ36214,AO11,AO
OKS9804777,2019-12-10 04:30,MP14WFM40909,GF00,GF
MIT6441506,2019-12-10 05:01,QR03XCJ37459,OO11,OO
OFF8920205,2019-12-10 05:32,UA13YTK28483,MR05,MR
GYJ3073976,2019-12-10 05:42,IW53OQE31439,EG06,EG
HZC9980311,2019-12-10 06:19,QP02SYE47964,NE01,NE
CVM5556923,2019-12-10 06:32,VX68BAR38623,NE03,NE
QYK2278986,2019-12-10 06:42,ED51EWW52190,OO04,KO
AFV6487096,2019-12-10 08:03,EZ65FLV39493,EG10,MR
PQQ4600922,2019-12-10 08:05,LG64ARC91224,AO18,AO
TIA0182001,2019-12-10 08:38,PD45WOT56494,NE16,NE
UFC3344069,2019-12-10 08:57,QR03XCJ37459,OO00,OO
NOJ5818294,2019-12-10 10:57,MU06LHX94338,EG00,EG
YAP5680254,2019-12-10 11:07,QW79CHL42244,KO04,KO
RJC2188987,2019-12-10 11:36,DP11ENT03275,AO11,AO
PKI5608256,2019-12-10 12:26,YX66XYW62640,KO08,GF
OTS6885150,2019-12-10 12:38,QN12NTR81378,GF00,GF
NGP4178478,2019-12-10 12:56,QW79CHL42244,KO04,KO
CHB3128905,2019-12-10 13:22,XV40HUQ04740,OO11,OO
FMI1519710,2019-12-10 13:25,EZ65FLV39493,MR05,MR
QSW7231298,2019-12-10 15:55,PE73VJU23485,AO03,AO
EEI6579214,2019-12-10 16:19,AT19HLV57173,OO05,OO
HFH3381871,2019-12-10 16:37,XE59BZM26378,EG10,EG
NDD2325390,2019-12-10 16:39,QW79CHL42244,KO01,KO
REJ7671459,2019-12-10 20:08,VX68BAR38623,NE00,NE
KLR9828703,2019-12-10 20:08,TE24LCO18661,EG02,EG
YUM8294311,2019-12-10 20:17,VX68BAR38623,NE02,NE
GJU8314299,2019-12-10 20:54,QR03XCJ37459,OO10,OO
PSX3647708,2019-12-10 21:24,IZ65WAT29135,MR01,MR
NUU7367052,2019-12-10 21:53,HE38BQH01623,MR01,MR
TMC4563823,2019-12-10 22:48,JE65QJK64802,GF00,GF
QKN1618670,2019-12-10 23:10,EM54HQI58682,OO05,OO
CAW0987893,2019-12-10 23:42,HE38BQH01623,MR05,MR
ICM1485396,2019-12-10 23:47,HT62RDI04611,AO18,AO
FCF9960146,2019-12-11 00:40,KW50MJG67260,OO05,GF
HYR3338214,2019-12-11 01:09,AT19HLV57173,OO12,OO
KVE5925786,2019-12-11 03:24,NO82BAX82566,NE02,NE
AOO5575033,2019-12-11 04:26,HE38BQH01623,MR07,MR
SMO6522168,2019-12-11 05:07,WY00MLL63827,KO06,KO
XSV1373168,2019-12-11 05:40,VX68BAR38623,NE07,NE
GXH3192965,2019-12-11 06:18,YL27IFD65117,AO12,AO
BXF0434419,2019-12-11 06:22,TV81MAQ99005,EG00,EG
VQY2837411,2019-12-11 07:58,JF94VYA88954,OO04,OO
ITR9154689,2019-12-11 08:28,MQ65WJJ60020,NE06,KO
RUX1470884,2019-12-11 09:28,SL09NOT64494,GF00,GF
LCW3283224,2019-12-11 09:44,HE38BQH01623,MR07,MR
QKE4367520,2019-12-11 13:07,WU78BMX13511,AO07,GF
NAB2511382,2019-12-11 15:11,IA29IQS63679,NE01,NE
JZE9551964,2019-12-11 17:33,QO68DIC93032,MR06,MR
OMM4818317,2019-12-11 17:41,LC72NRN52084,KO00,OO
RNG5525325,2019-12-11 17:43,TE24LCO18661,EG03,EG
GHR2611430,2019-12-11 17:48,HA82SCK64299,OO03,MR
VRS5512653,2019-12-11 18:42,ED51EWW52190,MR06,KO
LHL9762190,2019-12-11 18:58,QH15HWX24570,MR06,MR
JBX7765645,2019-12-11 20:14,KW50MJG67260,KO08,GF
OLS6858893,2019-12-11 20:48,UF84JOS00561,GF00,GF
WIH3927040,2019-12-11 21:21,NZ35XLQ89678,NE14,NE
FEX7098358,2019-12-11 21:32,IW53OQE31439,EG04,EG
NTJ9794567,2019-12-11 23:52,DV04FQL29609,AO09,AO
PYJ4434116,2019-12-12 00:59,RK48BOP88344,EG03,OO
AHI7677183,2019-12-12 01:16,RK48BOP88344,OO06,OO
ZQN9980740,2019-12-12 03:12,QR03XCJ37459,OO07,OO
CWP0226061,2019-12-12 05:05,IW53OQE31439,OO00,EG
MSG8753581,2019-12-12 06:11,LG64ARC91224,AO13,AO
ZNK4009695,2019-12-12 06:18,FY47TUN40300,NE05,NE
SDF4395383,2019-12-12 07:23,HT62RDI04611,AO16,AO
AYJ3741326,2019-12-12 08:18,EC02LZC49528,EG01,EG
CCU2789778,2019-12-12 09:48,PF04UCA93312,GF00,GF
XJQ5105964,2019-12-12 09:58,QN12NTR81378,GF00,GF
XXO8189484,2019-12-12 11:50,LM86GYO69819,GF00,GF
CDS9103994,2019-12-12 12:04,HE38BQH01623,MR00,MR
FOX3626496,2019-12-12 12:07,FL13UMN92207,KO02,KO
BRW4898813,2019-12-12 12:49,JF94VYA88954,OO03,OO
PFS2433850,2019-12-12 13:40,EZ65FLV39493,MR06,MR
DDO4252295,2019-12-12 13:42,IX01MVL33676,KO03,KO
XQT1678584,2019-12-12 14:20,SL09NOT64494,GF00,GF
QEB8444700,2019-12-12 14:48,QU94IGC75528,EG03,EG
JBQ1017426,2019-12-12 15:11,IC95TLY24827,OO06,OO
TCE5944370,2019-12-12 15:15,LC72NRN52084,OO01,OO
ZQW0026830,2019-12-12 16:32,EM54HQI58682,OO01,OO
OBG3847018,2019-12-12 19:04,DV04FQL29609,AO00,AO
DFC9747604,2019-12-12 19:29,PF04UCA93312,GF00,GF
VDZ9544714,2019-12-12 21:09,IZ65WAT29135,MR04,MR
NUO0272591,2019-12-12 21:56,VX68BAR38623,AO02,NE
SJQ7780424,2019-12-12 22:17,HR53SRO94328,AO19,MR
AII6993874,2019-12-12 23:07,QO68DIC93032,MR03,MR
JDW0264891,2019-12-12 23:42,HA82SCK64299,MR03,MR
TEM6342258,2019-12-13 00:32,IW53OQE31439,EG06,EG
EDB7500317,2019-12-13 00:43,AT19HLV57173,EG04,OO
GFZ9019869,2019-12-13 00:55,UF84JOS00561,NE03,GF
HIE0349274,2019-12-13 00:59,XV91YMP27722,MR07,MR
ZRO1349964,2019-12-13 01:19,EG95RTB75032,NE12,NE
OEQ7322548,2019-12-13 01:28,IZ65WAT29135,MR07,MR
HSO1350625,2019-12-13 01:40,WY00MLL63827,KO06,KO
LKA3327237,2019-12-13 02:22,XV91YMP27722,MR02,MR
CYP1902845,2019-12-13 04:22,DV04FQL29609,AO09,AO
CHC8912717,2019-12-13 05:01,FL13UMN92207,KO08,KO
IMB3780594,2019-12-13 05:01,SY96JDQ97089,NE00,AO
HTI0592938,2019-12-13 05:02,QP02SYE47964,OO03,NE
LZX8098859,2019-12-13 05:02,RK48BOP88344,OO01,OO
ZGK5027358,2019-12-13 05:47,IA29IQS63679,NE07,NE
EMZ6852492,2019-12-13 06:09,UO75YNW62238,AO18,KO
JGT9286334,2019-12-13 06:34,BZ76ROL87339,AO08,AO
GPR1002704,2019-12-13 06:59,CR31GMR97972,EG05,EG
GIJ1141565,2019-12-13 07:54,HE38BQH01623,MR07,MR
SQX9492943,2019-12-13 08:18,MU06LHX94338,EG01,EG
KOP8003756,2019-12-13 09:10,ED51EWW52190,OO06,KO
